TripId,TrainCategory,TrainId,FromStation,ToStation,Departure,Arrival,Demand,Electrified,GGVId,Distance,UnitSpecificId
610,RØ,2291,KH/86,NÆ/86,1390,1454,102,True,1289_2089_2291,90.7,ICA_78
1430,L,4050_50,AR/86,VJ/86,920,964,306,False,4050_50_950,82.8,ICA_79
1431,L,4050_50,VJ/86,FA/86,966,981,360,False,4050_50_950,25.7,ICA_79
1432,L,4050_50,FA/86,CPH/86,987,1112,494,True,4050_50_950,230.2,ICA_79
2199,L,79,CPH/86,FA/86,1226,1354,308,True,-1,230.2,ICA_79
2200,L,79,FA/86,VJ/86,1358,1371,116,False,-1,25.7,ICA_79
2201,L,79,VJ/86,AR/86,1373,1418,115,False,-1,82.8,ICA_79
2455,M,9676,KH/86,KK/86,64,70,0,True,-1,3.1,ICA_8
300,RØ,1525,KK/86,KB/86,413,505,219,False,-1,113.7,ICA_8
291,RØ,1520,KB/86,KK/86,577,667,99,False,1520_2443,113.7,ICA_8
799,RØ,2443,KK/86,NÆ/86,668,742,42,True,1520_2443,82.3,ICA_8
1745,RØ,4434_3434,NÆ/86,KH/86,786,853,58,True,2232_4434_3434_4832,79.2,ICA_8
1746,RØ,4434_3434,KH/86,HG/86,856,906,194,True,2232_4434_3434_4832,46.2,ICA_8
1665,RØ,4263,HG/86,NÆ/86,928,1052,484,True,3463_2463_3863_4263,136.9,ICA_8
1314,RØ,3863,NÆ/86,NF/86,1058,1097,49,False,3463_2463_3863_4263,56.2,ICA_8
2455,M,9676,KH/86,KK/86,64,70,0,True,-1,3.1,ICA_9
300,RØ,1525,KK/86,KB/86,413,505,219,False,-1,113.7,ICA_9
297,RØ,1524,KB/86,KK/86,637,727,129,False,1524_2447,113.7,ICA_9
806,RØ,2447,KK/86,NÆ/86,728,802,55,True,1524_2447,82.3,ICA_9
1749,RØ,4438_3438,NÆ/86,KH/86,846,913,63,True,2236_4438_3438_4836,79.2,ICA_9
1750,RØ,4438_3438,KH/86,HG/86,916,966,187,True,2236_4438_3438_4836,46.2,ICA_9
584,RØ,2269_4869,HG/86,NÆ/86,1018,1142,155,True,-1,136.9,ICA_9
585,RØ,2269_4869,NÆ/86,NF/86,1153,1192,24,False,-1,56.2,ICA_9
2014,IC,485,FA/86,AR/86,9,80,7,False,-1,108.5,ICU_1
1324,RV,3922_4724,AR/86,FA/86,489,567,64,False,-1,108.5,ICU_1
1325,RV,3922_4724,FA/86,OD/86,570,616,16,True,-1,60.3,ICU_1
1024,RV,2733,OD/86,FA/86,639,689,8,True,-1,60.3,ICU_1
1036,RV,2742,FA/86,OD/86,873,934,30,True,-1,60.3,ICU_1
1953,RV,4753,OD/86,FA/86,943,989,72,True,-1,60.3,ICU_1
2082,IC,5763,FA/86,FLB/80,990,1073,74,True,-1,121.6,ICU_1
2079,IC,5762,FLB/80,FA/86,1085,1170,15,True,-1,121.6,ICU_1
2028,RØ,4895,KH/86,NF/86,10,114,52,False,-1,146.9,ICU_2
50,RØ,1212,NF/86,KH/86,458,535,258,False,-1,144.7,ICU_2
169,RØ,1265,KH/86,NF/86,1028,1103,240,False,-1,144.7,ICU_2
178,RØ,1272,NF/86,KH/86,1346,1434,21,False,-1,144.7,ICU_2
487,RØ,2217_4817,KH/86,NÆ/86,296,362,36,True,-1,90.7,ICU_3
488,RØ,2217_4817,NÆ/86,NF/86,373,412,41,False,-1,56.2,ICU_3
50,RØ,1212,NF/86,KH/86,458,535,258,False,-1,144.7,ICU_3
169,RØ,1265,KH/86,NF/86,1028,1103,240,False,-1,144.7,ICU_3
184,RØ,1276,NF/86,KH/86,1406,1494,10,False,-1,144.7,ICU_3
1087,RV,2913,FA/86,AR/86,376,446,54,False,-1,108.5,ICU_4
1100,RV,2924,AR/86,FA/86,518,586,139,False,-1,108.5,ICU_4
2070,IC,5759,FA/86,FLB/80,750,833,30,True,-1,121.6,ICU_4
2067,IC,5758,FLB/80,FA/86,845,930,37,True,-1,121.6,ICU_4
1340,RV,3951,FA/86,AR/86,941,1009,98,False,-1,108.5,ICU_4
1347,RV,3958_2760,AR/86,FA/86,1029,1097,75,False,-1,108.5,ICU_4
1348,RV,3958_2760,FA/86,OD/86,1110,1164,16,True,-1,60.3,ICU_4
1060,RV,2785,OD/86,FA/86,1416,1470,14,True,-1,60.3,ICU_4
2492,M,9795,HGL/86,KH/86,9,20,0,True,-1,5.2,MGA_1
616,RØ,2299,KH/86,NÆ/86,70,134,28,True,-1,90.7,MGA_1
2365,M,9111,NÆ/86,VO/86,281,295,0,True,-1,27.4,MGA_1
2368,M,9113,VO/86,NF/86,314,329,0,False,-1,28.8,MGA_1
1192,RØ,3206,NF/86,KH/86,363,437,173,False,-1,144.7,MGA_1
2138,M,6432,KH/86,CPH/86,815,828,0,True,-1,11.8,MGA_1
1063,RØ,279,CPH/86,SG/86,1205,1275,64,True,-1,99.5,MGA_1
2380,M,9179,SG/86,OD/86,1279,1312,0,True,-1,67.4,MGA_1
1280,RØ,3523,KK/86,KB/86,386,474,108,False,-1,113.7,MGA_10
324,RØ,1540,KB/86,KK/86,877,967,282,False,-1,113.7,MGA_10
1295,RØ,3563,KK/86,KB/86,986,1080,361,False,-1,113.7,MGA_10
279,RØ,1508,KB/86,HGL/86,397,493,402,False,-1,115.8,MGA_11
107,M,12395,HGL/86,KH/86,725,737,0,True,-1,5.2,MGA_11
152,RØ,1257,KH/86,NF/86,908,983,320,False,-1,144.7,MGA_11
149,RØ,1256,NF/86,KH/86,1118,1195,51,False,1256_1577,144.7,MGA_11
382,RØ,1577,KH/86,KB/86,1202,1285,75,False,1256_1577,110.6,MGA_11
279,RØ,1508,KB/86,HGL/86,397,493,402,False,-1,115.8,MGA_12
107,M,12395,HGL/86,KH/86,725,737,0,True,-1,5.2,MGA_12
152,RØ,1257,KH/86,NF/86,908,983,320,False,-1,144.7,MGA_12
172,RØ,1268,NF/86,KH/86,1286,1374,44,False,-1,144.7,MGA_12
98,M,12392,KH/86,HGL/86,1421,1431,0,True,-1,5.2,MGA_12
1014,RV,2715_3919,OD/86,FA/86,400,450,29,True,-1,60.3,MGA_13
1015,RV,2715_3919,FA/86,AR/86,461,529,30,False,-1,108.5,MGA_13
1122,RV,2940,AR/86,FA/86,758,826,164,False,-1,108.5,MGA_13
1950,RV,4748,FA/86,OD/86,930,976,31,True,-1,60.3,MGA_13
13,IC,112,FA/86,HGL/86,416,565,391,True,112_2312_412,225.8,MGA_14
1204,RØ,3359,HGL/86,RO/86,905,943,144,True,-1,36.5,MGA_14
13,IC,112,FA/86,HGL/86,416,565,391,True,112_2312_412,225.8,MGA_15
2207,IC,80169,HGL/86,FA/86,1055,1202,194,True,2369_469_80169,225.8,MGA_15
1277,RØ,3510,KB/86,KK/86,419,511,370,False,-1,113.7,MGA_16
360,RØ,1561,KK/86,KB/86,953,1045,280,False,-1,113.7,MGA_16
1277,RØ,3510,KB/86,KK/86,419,511,370,False,-1,113.7,MGA_17
360,RØ,1561,KK/86,KB/86,953,1045,280,False,-1,113.7,MGA_17
1921,RR,4714,FA/86,OD/86,422,468,70,True,-1,60.3,MGA_18
1946,RV,4745_3947,OD/86,FA/86,820,866,28,True,-1,60.3,MGA_18
1947,RV,4745_3947,FA/86,AR/86,881,949,165,False,-1,108.5,MGA_18
1436,L,4054_54,AR/86,VJ/86,980,1024,340,False,-1,82.8,MGA_18
1437,L,4054_54,VJ/86,FA/86,1026,1041,385,False,-1,25.7,MGA_18
1438,L,4054_54,FA/86,CPH/86,1047,1172,393,True,-1,230.2,MGA_18
1081,RØ,291,CPH/86,RO/86,1385,1419,35,True,-1,37.9,MGA_18
1317,RV,3918_2720,AR/86,FA/86,424,492,153,False,-1,108.5,MGA_19
1318,RV,3918_2720,FA/86,OD/86,510,564,27,True,-1,60.3,MGA_19
1048,RV,2759,OD/86,FA/86,1005,1068,45,True,-1,60.3,MGA_19
2492,M,9795,HGL/86,KH/86,9,20,0,True,-1,5.2,MGA_2
2347,M,9000,KH/86,HG/86,300,332,0,True,-1,46.2,MGA_2
507,RØ,2225_4825,HG/86,NÆ/86,358,482,192,True,-1,136.9,MGA_2
508,RØ,2225_4825,NÆ/86,NF/86,493,532,36,False,-1,56.2,MGA_2
125,RØ,1240,NF/86,KH/86,878,955,157,False,-1,144.7,MGA_2
59,M,12196,KH/86,HGL/86,1003,1015,0,True,-1,5.2,MGA_2
1195,RØ,3306,RO/86,KK/86,437,469,193,True,-1,34.4,MGA_20
1292,RØ,3559,KK/86,KB/86,926,1020,343,False,-1,113.7,MGA_20
1931,RV,4721,OD/86,FA/86,460,506,30,True,-1,60.3,MGA_21
1128,RV,2945,FA/86,AR/86,854,923,51,False,-1,108.5,MGA_21
1343,RV,3954_4756,AR/86,FA/86,969,1037,161,False,-1,108.5,MGA_21
1344,RV,3954_4756,FA/86,OD/86,1050,1096,31,True,-1,60.3,MGA_21
330,RØ,1544,KB/86,KK/86,937,1027,220,False,-1,113.7,MGA_22
396,RØ,1587,KK/86,KB/86,1343,1453,171,False,-1,113.7,MGA_22
1030,RØ,274,RO/86,CPH/86,20,54,13,True,-1,37.9,MGA_3
2395,M,9300,CPH/86,KH/86,192,205,0,True,-1,11.8,MGA_3
77,RØ,1225,KH/86,NF/86,428,503,165,False,-1,144.7,MGA_3
53,RØ,1216,NF/86,KH/86,518,595,183,False,-1,144.7,MGA_3
146,RØ,1253,KH/86,NF/86,848,923,161,False,-1,144.7,MGA_3
131,RØ,1244,NF/86,KH/86,938,1015,179,False,-1,144.7,MGA_3
262,IC,1489_191,KH/86,FA/86,1370,1502,340,True,-1,220.6,MGA_3
263,IC,1489_191,FA/86,AR/86,1508,1578,170,False,-1,108.5,MGA_3
276,RØ,1504,KB/86,KK/86,337,427,182,False,-1,113.7,MGA_4
306,RØ,1529,KK/86,KB/86,473,565,166,False,-1,113.7,MGA_4
324,RØ,1540,KB/86,KK/86,877,967,282,False,-1,113.7,MGA_4
1295,RØ,3563,KK/86,KB/86,986,1080,361,False,-1,113.7,MGA_4
294,RØ,1521,HGL/86,KB/86,347,445,151,False,-1,115.8,MGA_5
285,RØ,1516,KB/86,KK/86,517,607,183,False,1516_2439,113.7,MGA_5
792,RØ,2439,KK/86,NÆ/86,608,682,33,True,1516_2439,82.3,MGA_5
785,RØ,2432,NÆ/86,KK/86,756,832,47,True,1553_2432,82.3,MGA_5
345,RØ,1553,KK/86,KB/86,833,925,126,False,1553_2432,113.7,MGA_5
330,RØ,1544,KB/86,KK/86,937,1027,220,False,-1,113.7,MGA_5
393,RØ,1583,KK/86,KB/86,1274,1393,176,False,-1,113.7,MGA_5
1477,IC,412,AR/86,FA/86,350,409,162,False,112_2312_412,108.5,MGA_6
631,IC,2312,FA/86,ES/86,411,474,81,True,112_2312_412,88.5,MGA_6
649,RV,2325_2925,ES/86,FA/86,484,549,54,True,-1,88.5,MGA_6
650,RV,2325_2925,FA/86,AR/86,554,623,98,False,-1,108.5,MGA_6
1140,RV,2952_2352,AR/86,FA/86,938,1006,157,False,-1,108.5,MGA_6
1141,RV,2952_2352,FA/86,ES/86,1011,1074,55,True,-1,88.5,MGA_6
718,IC,2369,ES/86,FA/86,1143,1207,55,True,2369_469_80169,88.5,MGA_6
1908,IC,469,FA/86,AR/86,1209,1268,94,False,2369_469_80169,108.5,MGA_6
1274,RØ,3506,KB/86,KK/86,359,451,241,False,-1,113.7,MGA_7
351,RØ,1557,KK/86,KB/86,893,985,198,False,-1,113.7,MGA_7
342,RØ,1552,KB/86,KK/86,1057,1147,80,False,-1,113.7,MGA_7
1274,RØ,3506,KB/86,KK/86,359,451,241,False,-1,113.7,MGA_8
1292,RØ,3559,KK/86,KB/86,926,1020,343,False,-1,113.7,MGA_8
363,RØ,1564,KB/86,KK/86,1237,1326,56,False,1564_2487,113.7,MGA_8
855,RØ,2487,KK/86,NÆ/86,1328,1402,66,True,1564_2487,82.3,MGA_8
846,RØ,2476,NÆ/86,HGL/86,1416,1506,1,True,-1,84.4,MGA_8
399,L,15_4015,OD/86,FA/86,366,394,92,True,-1,60.3,MGA_9
400,L,15_4015,FA/86,VJ/86,396,409,126,False,-1,25.7,MGA_9
401,L,15_4015,VJ/86,AR/86,411,455,182,False,-1,82.8,MGA_9
402,L,15_4015,AR/86,ABL/86,465,548,81,False,-1,145.3,MGA_9
1435,L,4054_54,ABL/86,AR/86,886,973,169,False,-1,145.3,MGA_9
1436,L,4054_54,AR/86,VJ/86,980,1024,340,False,-1,82.8,MGA_9
1437,L,4054_54,VJ/86,FA/86,1026,1041,385,False,-1,25.7,MGA_9
1438,L,4054_54,FA/86,CPH/86,1047,1172,393,True,-1,230.2,MGA_9
261,IC,1489_191,CPH/86,KH/86,1346,1360,53,True,-1,11.8,MGA_9
262,IC,1489_191,KH/86,FA/86,1370,1502,340,True,-1,220.6,MGA_9
