TrainCategory,TrainId,FromStation,DepartureFromStation,ToStation,ArrivalToStation,Demand,Distance_KM,Electrified
IC,464,Start,1130,AR/86,1130,0,0.0,true
IC,464,AR/86,1130,FA/86,1189,100,108.5,false
IC,464,FA/86,1189,End,1189,0,0.0,true
IC,465,Start,1149,FA/86,1149,0,0.0,true
IC,465,FA/86,1149,AR/86,1208,106,108.5,false
IC,465,AR/86,1208,End,1208,0,0.0,true
IC,468,Start,1190,AR/86,1190,0,0.0,true
IC,468,AR/86,1190,FA/86,1249,52,108.5,false
IC,468,FA/86,1249,End,1249,0,0.0,true
IC,469,Start,1209,FA/86,1209,0,0.0,true
IC,469,FA/86,1209,AR/86,1268,94,108.5,false
IC,469,AR/86,1268,End,1268,0,0.0,true
IC,471,Start,1269,FA/86,1269,0,0.0,true
IC,471,FA/86,1269,AR/86,1328,49,108.5,false
IC,471,AR/86,1328,End,1328,0,0.0,true
IC,474,Start,1250,AR/86,1250,0,0.0,true
IC,474,AR/86,1250,FA/86,1309,95,108.5,false
IC,474,FA/86,1309,End,1309,0,0.0,true
IC,477,Start,1329,FA/86,1329,0,0.0,true
IC,477,FA/86,1329,AR/86,1400,48,108.5,false
IC,477,AR/86,1400,End,1400,0,0.0,true
IC,484,Start,1430,AR/86,1430,0,0.0,true
IC,484,AR/86,1430,KD/86,1513,27,128.4,false
IC,484,KD/86,1513,End,1513,0,0.0,true
IC,485,Start,9,FA/86,9,0,0.0,true
IC,485,FA/86,9,AR/86,80,7,108.5,false
IC,485,AR/86,80,End,80,0,0.0,true
L,608,Start,379,OD/86,379,0,0.0,true
L,608,OD/86,379,KH/86,458,368,158.1,true
L,608,KH/86,458,End,458,0,0.0,true
L,649,Start,802,KH/86,802,0,0.0,true
L,649,KH/86,802,FA/86,907,50,218.4,true
L,649,FA/86,907,End,907,0,0.0,true
L,659,Start,922,KH/86,922,0,0.0,true
L,659,KH/86,922,FA/86,1027,176,218.4,true
L,659,FA/86,1027,End,1027,0,0.0,true
L,722,Start,424,STR/86,424,0,0.0,true
L,722,STR/86,424,FA/86,554,75,155.4,false
L,722,FA/86,554,End,554,0,0.0,true
L,723,Start,523,FA/86,523,0,0.0,true
L,723,FA/86,523,STR/86,648,67,155.4,false
L,723,STR/86,648,End,648,0,0.0,true
L,731,Start,643,FA/86,643,0,0.0,true
L,731,FA/86,643,STR/86,768,72,155.4,false
L,731,STR/86,768,End,768,0,0.0,true
L,738,Start,664,STR/86,664,0,0.0,true
L,738,STR/86,664,FA/86,794,82,155.4,false
L,738,FA/86,794,End,794,0,0.0,true
L,746,Start,784,STR/86,784,0,0.0,true
L,746,STR/86,784,FA/86,914,124,155.4,false
L,746,FA/86,914,End,914,0,0.0,true
L,747,Start,899,VJ/86,899,0,0.0,true
L,747,VJ/86,899,STR/86,1008,76,129.7,false
L,747,STR/86,1008,End,1008,0,0.0,true
L,762,Start,1024,STR/86,1024,0,0.0,true
L,762,STR/86,1024,FA/86,1154,52,155.4,false
L,762,FA/86,1154,End,1154,0,0.0,true
L,763,Start,1123,FA/86,1123,0,0.0,true
L,763,FA/86,1123,STR/86,1248,97,155.4,false
L,763,STR/86,1248,End,1248,0,0.0,true
IC,802,Start,300,OD/86,300,0,0.0,true
IC,802,OD/86,300,HGL/86,403,246,163.3,true
IC,802,HGL/86,403,End,403,0,0.0,true
IC,806,Start,272,ES/86,272,0,0.0,true
IC,806,ES/86,272,OD/86,352,35,142.3,true
IC,806,OD/86,360,HGL/86,463,529,163.3,true
IC,806,HGL/86,463,End,463,0,0.0,true
IC,810,Start,332,ES/86,332,0,0.0,true
IC,810,ES/86,332,OD/86,412,141,142.3,true
IC,810,OD/86,420,HGL/86,523,558,163.3,true
IC,810,HGL/86,523,End,523,0,0.0,true
IC,814,Start,392,ES/86,392,0,0.0,true
IC,814,ES/86,392,OD/86,472,191,142.3,true
IC,814,OD/86,480,HGL/86,583,305,163.3,true
IC,814,HGL/86,583,End,583,0,0.0,true
IC,815,Start,369,OD/86,369,0,0.0,true
IC,815,OD/86,369,ES/86,456,88,142.3,true
IC,815,ES/86,456,End,456,0,0.0,true
IC,818,Start,451,ES/86,451,0,0.0,true
IC,818,ES/86,451,OD/86,532,112,142.3,true
IC,818,OD/86,540,HGL/86,643,143,163.3,true
IC,818,HGL/86,643,End,643,0,0.0,true
IC,819,Start,316,HGL/86,316,0,0.0,true
IC,819,HGL/86,316,OD/86,420,109,163.3,true
IC,819,OD/86,429,ES/86,506,145,142.3,true
IC,819,ES/86,506,End,506,0,0.0,true
IC,822,Start,511,ES/86,511,0,0.0,true
IC,822,ES/86,511,OD/86,592,74,142.3,true
IC,822,OD/86,600,KK/86,697,158,161.2,true
IC,822,KK/86,697,End,697,0,0.0,true
IC,823,Start,383,KK/86,383,0,0.0,true
IC,823,KK/86,383,OD/86,480,186,161.2,true
IC,823,OD/86,489,ES/86,566,137,142.3,true
IC,823,ES/86,566,End,566,0,0.0,true
IC,826,Start,572,ES/86,572,0,0.0,true
IC,826,ES/86,572,OD/86,652,54,142.3,true
IC,826,OD/86,660,HGL/86,763,140,163.3,true
IC,826,HGL/86,763,End,763,0,0.0,true
IC,827,Start,436,HGL/86,436,0,0.0,true
IC,827,HGL/86,436,OD/86,540,259,163.3,true
IC,827,OD/86,549,ES/86,626,107,142.3,true
IC,827,ES/86,626,End,626,0,0.0,true
IC,830,Start,632,ES/86,632,0,0.0,true
IC,830,ES/86,632,OD/86,712,98,142.3,true
IC,830,OD/86,720,HGL/86,823,155,163.3,true
IC,830,HGL/86,823,End,823,0,0.0,true
IC,831,Start,496,HGL/86,496,0,0.0,true
IC,831,HGL/86,496,OD/86,600,155,163.3,true
IC,831,OD/86,609,ES/86,686,84,142.3,true
IC,831,ES/86,686,End,686,0,0.0,true
IC,834,Start,692,ES/86,692,0,0.0,true
IC,834,ES/86,692,OD/86,772,102,142.3,true
IC,834,OD/86,780,HGL/86,883,205,163.3,true
IC,834,HGL/86,883,End,883,0,0.0,true
IC,835,Start,556,HGL/86,556,0,0.0,true
IC,835,HGL/86,556,OD/86,660,114,163.3,true
IC,835,OD/86,669,ES/86,746,74,142.3,true
IC,835,ES/86,746,End,746,0,0.0,true
IC,838,Start,752,ES/86,752,0,0.0,true
IC,838,ES/86,752,OD/86,832,106,142.3,true
IC,838,OD/86,840,HGL/86,943,175,163.3,true
IC,838,HGL/86,943,End,943,0,0.0,true
IC,839,Start,623,KK/86,623,0,0.0,true
IC,839,KK/86,623,OD/86,720,157,161.2,true
IC,839,OD/86,729,ES/86,806,104,142.3,true
IC,839,ES/86,806,End,806,0,0.0,true
IC,842,Start,812,ES/86,812,0,0.0,true
IC,842,ES/86,812,OD/86,892,152,142.3,true
IC,842,OD/86,900,HGL/86,1003,242,163.3,true
IC,842,HGL/86,1003,End,1003,0,0.0,true
IC,843,Start,676,HGL/86,676,0,0.0,true
IC,843,HGL/86,676,OD/86,780,157,163.3,true
IC,843,OD/86,789,ES/86,866,116,142.3,true
IC,843,ES/86,866,End,866,0,0.0,true
IC,846,Start,872,ES/86,872,0,0.0,true
IC,846,ES/86,872,OD/86,952,177,142.3,true
IC,846,OD/86,960,HGL/86,1063,232,163.3,true
IC,846,HGL/86,1063,End,1063,0,0.0,true
IC,847,Start,736,HGL/86,736,0,0.0,true
IC,847,HGL/86,736,OD/86,840,139,163.3,true
IC,847,OD/86,849,ES/86,926,91,142.3,true
IC,847,ES/86,926,End,926,0,0.0,true
IC,850,Start,932,ES/86,932,0,0.0,true
IC,850,ES/86,932,OD/86,1012,174,142.3,true
IC,850,OD/86,1020,HGL/86,1123,165,163.3,true
IC,850,HGL/86,1123,End,1123,0,0.0,true
IC,851,Start,796,HGL/86,796,0,0.0,true
IC,851,HGL/86,796,OD/86,900,189,163.3,true
IC,851,OD/86,909,ES/86,986,148,142.3,true
IC,851,ES/86,986,End,986,0,0.0,true
IC,854,Start,992,ES/86,992,0,0.0,true
IC,854,ES/86,992,OD/86,1072,105,142.3,true
IC,854,OD/86,1080,HGL/86,1183,119,163.3,true
IC,854,HGL/86,1183,End,1183,0,0.0,true
IC,855,Start,856,HGL/86,856,0,0.0,true
IC,855,HGL/86,856,OD/86,960,314,163.3,true
IC,855,OD/86,969,ES/86,1046,171,142.3,true
IC,855,ES/86,1046,End,1046,0,0.0,true
IC,858,Start,1052,ES/86,1052,0,0.0,true
IC,858,ES/86,1052,OD/86,1132,70,142.3,true
IC,858,OD/86,1140,HGL/86,1243,99,163.3,true
IC,858,HGL/86,1243,End,1243,0,0.0,true
IC,859,Start,916,HGL/86,916,0,0.0,true
IC,859,HGL/86,916,OD/86,1020,561,163.3,true
IC,859,OD/86,1029,ES/86,1106,205,142.3,true
IC,859,ES/86,1106,End,1106,0,0.0,true
IC,862,Start,1112,ES/86,1112,0,0.0,true
IC,862,ES/86,1112,OD/86,1192,32,142.3,true
IC,862,OD/86,1200,KK/86,1297,93,161.2,true
IC,862,KK/86,1297,End,1297,0,0.0,true
IC,863,Start,976,HGL/86,976,0,0.0,true
IC,863,HGL/86,976,OD/86,1080,583,163.3,true
IC,863,OD/86,1089,ES/86,1166,155,142.3,true
IC,863,ES/86,1166,End,1166,0,0.0,true
IC,866,Start,1172,ES/86,1172,0,0.0,true
IC,866,ES/86,1172,OD/86,1252,46,142.3,true
IC,866,OD/86,1260,KK/86,1360,61,161.2,true
IC,866,KK/86,1360,End,1360,0,0.0,true
IC,867,Start,1036,HGL/86,1036,0,0.0,true
IC,867,HGL/86,1036,OD/86,1140,372,163.3,true
IC,867,OD/86,1149,ES/86,1226,114,142.3,true
IC,867,ES/86,1226,End,1226,0,0.0,true
IC,871,Start,1096,HGL/86,1096,0,0.0,true
IC,871,HGL/86,1096,OD/86,1200,158,163.3,true
IC,871,OD/86,1209,ES/86,1286,75,142.3,true
IC,871,ES/86,1286,End,1286,0,0.0,true
IC,875,Start,1156,HGL/86,1156,0,0.0,true
IC,875,HGL/86,1156,OD/86,1260,174,163.3,true
IC,875,OD/86,1269,ES/86,1346,80,142.3,true
IC,875,ES/86,1346,End,1346,0,0.0,true
IC,879,Start,1216,HGL/86,1216,0,0.0,true
IC,879,HGL/86,1216,OD/86,1320,191,163.3,true
IC,879,OD/86,1320,End,1320,0,0.0,true
IC,883,Start,1276,HGL/86,1276,0,0.0,true
IC,883,HGL/86,1276,OD/86,1380,123,163.3,true
IC,883,OD/86,1380,End,1380,0,0.0,true
L,910,Start,284,SDB/86,284,0,0.0,true
L,910,SDB/86,284,FA/86,377,67,136.5,true
L,910,FA/86,377,End,377,0,0.0,true
L,911,Start,341,FA/86,341,0,0.0,true
L,911,FA/86,341,SDB/86,432,13,136.5,true
L,911,SDB/86,432,End,432,0,0.0,true
L,918,Start,404,SDB/86,404,0,0.0,true
L,918,SDB/86,404,FA/86,497,87,136.5,true
L,918,FA/86,497,End,497,0,0.0,true
L,919,Start,461,FA/86,461,0,0.0,true
L,919,FA/86,461,SDB/86,552,64,136.5,true
L,919,SDB/86,552,End,552,0,0.0,true
L,926,Start,524,SDB/86,524,0,0.0,true
L,926,SDB/86,524,FA/86,617,87,136.5,true
L,926,FA/86,617,End,617,0,0.0,true
L,927,Start,581,FA/86,581,0,0.0,true
L,927,FA/86,581,SDB/86,672,64,136.5,true
L,927,SDB/86,672,End,672,0,0.0,true
L,934,Start,644,SDB/86,644,0,0.0,true
L,934,SDB/86,644,FA/86,737,73,136.5,true
L,934,FA/86,737,End,737,0,0.0,true
L,935,Start,701,FA/86,701,0,0.0,true
L,935,FA/86,701,SDB/86,792,63,136.5,true
L,935,SDB/86,792,End,792,0,0.0,true
L,942,Start,764,SDB/86,764,0,0.0,true
L,942,SDB/86,764,FA/86,857,67,136.5,true
L,942,FA/86,857,End,857,0,0.0,true
L,943,Start,821,FA/86,821,0,0.0,true
L,943,FA/86,821,SDB/86,912,105,136.5,true
L,943,SDB/86,912,End,912,0,0.0,true
L,950,Start,884,SDB/86,884,0,0.0,true
L,950,SDB/86,884,FA/86,977,78,136.5,true
L,950,FA/86,977,End,977,0,0.0,true
L,951,Start,941,FA/86,941,0,0.0,true
L,951,FA/86,941,SDB/86,1032,111,136.5,true
L,951,SDB/86,1032,End,1032,0,0.0,true
L,958,Start,1004,SDB/86,1004,0,0.0,true
L,958,SDB/86,1004,FA/86,1097,55,136.5,true
L,958,FA/86,1097,End,1097,0,0.0,true
L,959,Start,1061,FA/86,1061,0,0.0,true
L,959,FA/86,1061,SDB/86,1152,109,136.5,true
L,959,SDB/86,1152,End,1152,0,0.0,true
L,966,Start,1124,SDB/86,1124,0,0.0,true
L,966,SDB/86,1124,FA/86,1217,32,136.5,true
L,966,FA/86,1217,End,1217,0,0.0,true
L,967,Start,1181,FA/86,1181,0,0.0,true
L,967,FA/86,1181,SDB/86,1272,65,136.5,true
L,967,SDB/86,1272,End,1272,0,0.0,true
RR,974,Start,1244,SDB/86,1244,0,0.0,true
RR,974,SDB/86,1244,FA/86,1337,17,136.5,true
RR,974,FA/86,1337,End,1337,0,0.0,true
L,975,Start,1301,FA/86,1301,0,0.0,true
L,975,FA/86,1301,SDB/86,1392,43,136.5,true
L,975,SDB/86,1392,End,1392,0,0.0,true
RR,982,Start,1364,SDB/86,1364,0,0.0,true
RR,982,SDB/86,1364,FA/86,1457,2,136.5,true
RR,982,FA/86,1457,End,1457,0,0.0,true
RR,983,Start,1436,FA/86,1436,0,0.0,true
RR,983,FA/86,1436,SDB/86,1527,8,136.5,true
RR,983,SDB/86,1527,End,1527,0,0.0,true
EX,1191,Start,322,KH/86,322,0,0.0,true
EX,1191,KH/86,322,PA/86,477,58,321.6,true
EX,1191,PA/86,482,HMB/80,604,0,184.5,true
EX,1191,HMB/80,604,End,604,0,0.0,true
EX,1196,Start,712,HMB/80,712,0,0.0,true
EX,1196,HMB/80,712,PA/86,833,0,184.5,true
EX,1196,PA/86,843,KH/86,998,149,321.6,true
EX,1196,KH/86,998,End,998,0,0.0,true
EX,1198,Start,410,HMB/80,410,0,0.0,true
EX,1198,HMB/80,410,PA/86,534,0,184.5,true
EX,1198,PA/86,543,KH/86,698,68,321.6,true
EX,1198,KH/86,698,End,698,0,0.0,true
EX,1199,Start,1102,KH/86,1102,0,0.0,true
EX,1199,KH/86,1102,PA/86,1257,158,321.6,true
EX,1199,PA/86,1262,HMB/80,1384,0,184.5,true
EX,1199,HMB/80,1384,End,1384,0,0.0,true
RØ,1204,Start,338,NF/86,338,0,0.0,true
RØ,1204,NF/86,338,KH/86,415,224,144.7,false
RØ,1204,KH/86,415,End,415,0,0.0,true
RØ,1208,Start,398,NF/86,398,0,0.0,true
RØ,1208,NF/86,398,KH/86,475,395,144.7,false
RØ,1208,KH/86,475,End,475,0,0.0,true
RØ,1212,Start,458,NF/86,458,0,0.0,true
RØ,1212,NF/86,458,KH/86,535,258,144.7,false
RØ,1212,KH/86,535,End,535,0,0.0,true
RØ,1216,Start,518,NF/86,518,0,0.0,true
RØ,1216,NF/86,518,KH/86,595,183,144.7,false
RØ,1216,KH/86,595,End,595,0,0.0,true
RØ,1220,Start,578,NF/86,578,0,0.0,true
RØ,1220,NF/86,578,KH/86,655,100,144.7,false
RØ,1220,KH/86,655,End,655,0,0.0,true
RØ,1221,Start,364,KH/86,364,0,0.0,true
RØ,1221,KH/86,364,NF/86,449,79,144.7,false
RØ,1221,NF/86,449,End,449,0,0.0,true
RØ,1224,Start,638,NF/86,638,0,0.0,true
RØ,1224,NF/86,638,KH/86,715,103,144.7,false
RØ,1224,KH/86,715,End,715,0,0.0,true
RØ,1225,Start,428,KH/86,428,0,0.0,true
RØ,1225,KH/86,428,NF/86,503,165,144.7,false
RØ,1225,NF/86,503,End,503,0,0.0,true
RØ,1228,Start,698,NF/86,698,0,0.0,true
RØ,1228,NF/86,698,KH/86,775,98,144.7,false
RØ,1228,KH/86,775,End,775,0,0.0,true
RØ,1229,Start,488,KH/86,488,0,0.0,true
RØ,1229,KH/86,488,NF/86,563,128,144.7,false
RØ,1229,NF/86,563,End,563,0,0.0,true
RØ,1232,Start,758,NF/86,758,0,0.0,true
RØ,1232,NF/86,758,KH/86,835,99,144.7,false
RØ,1232,KH/86,835,End,835,0,0.0,true
RØ,1233,Start,548,KH/86,548,0,0.0,true
RØ,1233,KH/86,548,NF/86,623,71,144.7,false
RØ,1233,NF/86,623,End,623,0,0.0,true
RØ,1236,Start,818,NF/86,818,0,0.0,true
RØ,1236,NF/86,818,KH/86,895,120,144.7,false
RØ,1236,KH/86,895,End,895,0,0.0,true
RØ,1237,Start,608,KH/86,608,0,0.0,true
RØ,1237,KH/86,608,NF/86,683,71,144.7,false
RØ,1237,NF/86,683,End,683,0,0.0,true
RØ,1240,Start,878,NF/86,878,0,0.0,true
RØ,1240,NF/86,878,KH/86,955,157,144.7,false
RØ,1240,KH/86,955,End,955,0,0.0,true
RØ,1241,Start,668,KH/86,668,0,0.0,true
RØ,1241,KH/86,668,NF/86,743,67,144.7,false
RØ,1241,NF/86,743,End,743,0,0.0,true
RØ,1244,Start,938,NF/86,938,0,0.0,true
RØ,1244,NF/86,938,KH/86,1015,179,144.7,false
RØ,1244,KH/86,1015,End,1015,0,0.0,true
RØ,1245,Start,728,KH/86,728,0,0.0,true
RØ,1245,KH/86,728,NF/86,803,76,144.7,false
RØ,1245,NF/86,803,End,803,0,0.0,true
RØ,1248,Start,998,NF/86,998,0,0.0,true
RØ,1248,NF/86,998,KH/86,1075,104,144.7,false
RØ,1248,KH/86,1075,End,1075,0,0.0,true
RØ,1249,Start,788,KH/86,788,0,0.0,true
RØ,1249,KH/86,788,NF/86,863,99,144.7,false
RØ,1249,NF/86,863,End,863,0,0.0,true
RØ,1252,Start,1058,NF/86,1058,0,0.0,true
RØ,1252,NF/86,1058,KH/86,1135,64,144.7,false
RØ,1252,KH/86,1135,End,1135,0,0.0,true
RØ,1253,Start,848,KH/86,848,0,0.0,true
RØ,1253,KH/86,848,NF/86,923,161,144.7,false
RØ,1253,NF/86,923,End,923,0,0.0,true
RØ,1256,Start,1118,NF/86,1118,0,0.0,true
RØ,1256,NF/86,1118,KH/86,1195,51,144.7,false
RØ,1256,KH/86,1195,End,1195,0,0.0,true
RØ,1257,Start,908,KH/86,908,0,0.0,true
RØ,1257,KH/86,908,NF/86,983,320,144.7,false
RØ,1257,NF/86,983,End,983,0,0.0,true
RØ,1260,Start,1178,NF/86,1178,0,0.0,true
RØ,1260,NF/86,1178,KH/86,1255,69,144.7,false
RØ,1260,KH/86,1255,End,1255,0,0.0,true
RØ,1261,Start,968,KH/86,968,0,0.0,true
RØ,1261,KH/86,968,NF/86,1043,417,144.7,false
RØ,1261,NF/86,1043,End,1043,0,0.0,true
RØ,1264,Start,1229,NF/86,1229,0,0.0,true
RØ,1264,NF/86,1229,KH/86,1315,77,144.7,false
RØ,1264,KH/86,1315,End,1315,0,0.0,true
RØ,1265,Start,1028,KH/86,1028,0,0.0,true
RØ,1265,KH/86,1028,NF/86,1103,240,144.7,false
RØ,1265,NF/86,1103,End,1103,0,0.0,true
RØ,1268,Start,1286,NF/86,1286,0,0.0,true
RØ,1268,NF/86,1286,KH/86,1374,44,144.7,false
RØ,1268,KH/86,1374,End,1374,0,0.0,true
RØ,1269,Start,1088,KH/86,1088,0,0.0,true
RØ,1269,KH/86,1088,NF/86,1163,138,144.7,false
RØ,1269,NF/86,1163,End,1163,0,0.0,true
RØ,1272,Start,1346,NF/86,1346,0,0.0,true
RØ,1272,NF/86,1346,KH/86,1434,21,144.7,false
RØ,1272,KH/86,1434,End,1434,0,0.0,true
RØ,1273,Start,1148,KH/86,1148,0,0.0,true
RØ,1273,KH/86,1148,NF/86,1223,88,144.7,false
RØ,1273,NF/86,1223,End,1223,0,0.0,true
RØ,1276,Start,1406,NF/86,1406,0,0.0,true
RØ,1276,NF/86,1406,KH/86,1494,10,144.7,false
RØ,1276,KH/86,1494,End,1494,0,0.0,true
RØ,1277,Start,1207,KH/86,1207,0,0.0,true
RØ,1277,KH/86,1207,NF/86,1291,94,144.7,false
RØ,1277,NF/86,1291,End,1291,0,0.0,true
RØ,1281,Start,1267,KH/86,1267,0,0.0,true
RØ,1281,KH/86,1267,NF/86,1351,99,144.7,false
RØ,1281,NF/86,1351,End,1351,0,0.0,true
RØ,1285,Start,1327,KH/86,1327,0,0.0,true
RØ,1285,KH/86,1327,NF/86,1415,87,144.7,false
RØ,1285,NF/86,1415,End,1415,0,0.0,true
RØ,1289,Start,1387,KH/86,1387,0,0.0,true
RØ,1289,KH/86,1387,NF/86,1475,117,144.7,false
RØ,1289,NF/86,1475,End,1475,0,0.0,true
IC,1401,Start,12,CPH/86,12,0,0.0,true
IC,1401,CPH/86,12,KH/86,25,74,11.8,true
IC,1401,KH/86,25,End,25,0,0.0,true
IC,1407,Start,132,CPH/86,132,0,0.0,true
IC,1407,CPH/86,132,KH/86,145,15,11.8,true
IC,1407,KH/86,145,End,145,0,0.0,true
IC,1413,Start,206,CPH/86,206,0,0.0,true
IC,1413,CPH/86,206,KH/86,219,4,11.8,true
IC,1413,KH/86,219,End,219,0,0.0,true
IC,1417,Start,266,CPH/86,266,0,0.0,true
IC,1417,CPH/86,266,KH/86,279,263,11.8,true
IC,1417,KH/86,279,End,279,0,0.0,true
IC,1472,Start,19,KH/86,19,0,0.0,true
IC,1472,KH/86,19,CPH/86,32,3,11.8,true
IC,1472,CPH/86,32,End,32,0,0.0,true
IC,1476,Start,79,KH/86,79,0,0.0,true
IC,1476,KH/86,79,CPH/86,92,22,11.8,true
IC,1476,CPH/86,92,End,92,0,0.0,true
IC,1482,Start,163,KH/86,163,0,0.0,true
IC,1482,KH/86,163,CPH/86,177,38,11.8,true
IC,1482,CPH/86,177,End,177,0,0.0,true
IC,1485,Start,1286,CPH/86,1286,0,0.0,true
IC,1485,CPH/86,1286,KH/86,1300,46,11.8,true
IC,1485,KH/86,1300,End,1300,0,0.0,true
IC,1489,Start,1346,CPH/86,1346,0,0.0,true
IC,1489,CPH/86,1346,KH/86,1360,53,11.8,true
IC,1489,KH/86,1360,End,1360,0,0.0,true
IC,1490,Start,279,KH/86,279,0,0.0,true
IC,1490,KH/86,279,CPH/86,292,132,11.8,true
IC,1490,CPH/86,292,End,292,0,0.0,true
IC,1493,Start,1406,CPH/86,1406,0,0.0,true
IC,1493,CPH/86,1406,KH/86,1420,59,11.8,true
IC,1493,KH/86,1420,End,1420,0,0.0,true
RØ,1500,Start,270,KB/86,270,0,0.0,true
RØ,1500,KB/86,270,KK/86,376,115,113.7,false
RØ,1500,KK/86,376,End,376,0,0.0,true
RØ,1504,Start,337,KB/86,337,0,0.0,true
RØ,1504,KB/86,337,KK/86,427,182,113.7,false
RØ,1504,KK/86,427,End,427,0,0.0,true
RØ,1508,Start,397,KB/86,397,0,0.0,true
RØ,1508,KB/86,397,HGL/86,493,402,115.8,false
RØ,1508,HGL/86,493,End,493,0,0.0,true
RØ,1512,Start,457,KB/86,457,0,0.0,true
RØ,1512,KB/86,457,KK/86,547,242,113.7,false
RØ,1512,KK/86,547,End,547,0,0.0,true
RØ,1516,Start,517,KB/86,517,0,0.0,true
RØ,1516,KB/86,517,KK/86,607,183,113.7,false
RØ,1516,KK/86,607,End,607,0,0.0,true
RØ,1517,Start,293,KK/86,293,0,0.0,true
RØ,1517,KK/86,293,KB/86,385,51,113.7,false
RØ,1517,KB/86,385,End,385,0,0.0,true
RØ,1520,Start,577,KB/86,577,0,0.0,true
RØ,1520,KB/86,577,KK/86,667,99,113.7,false
RØ,1520,KK/86,667,End,667,0,0.0,true
RØ,1521,Start,347,HGL/86,347,0,0.0,true
RØ,1521,HGL/86,347,KB/86,445,151,115.8,false
RØ,1521,KB/86,445,End,445,0,0.0,true
RØ,1524,Start,637,KB/86,637,0,0.0,true
RØ,1524,KB/86,637,KK/86,727,129,113.7,false
RØ,1524,KK/86,727,End,727,0,0.0,true
RØ,1525,Start,413,KK/86,413,0,0.0,true
RØ,1525,KK/86,413,KB/86,505,219,113.7,false
RØ,1525,KB/86,505,End,505,0,0.0,true
RØ,1528,Start,697,KB/86,697,0,0.0,true
RØ,1528,KB/86,697,KK/86,787,102,113.7,false
RØ,1528,KK/86,787,End,787,0,0.0,true
RØ,1529,Start,473,KK/86,473,0,0.0,true
RØ,1529,KK/86,473,KB/86,565,166,113.7,false
RØ,1529,KB/86,565,End,565,0,0.0,true
RØ,1532,Start,757,KB/86,757,0,0.0,true
RØ,1532,KB/86,757,KK/86,847,142,113.7,false
RØ,1532,KK/86,847,End,847,0,0.0,true
RØ,1533,Start,533,KK/86,533,0,0.0,true
RØ,1533,KK/86,533,KB/86,625,95,113.7,false
RØ,1533,KB/86,625,End,625,0,0.0,true
RØ,1536,Start,817,KB/86,817,0,0.0,true
RØ,1536,KB/86,817,KK/86,907,181,113.7,false
RØ,1536,KK/86,907,End,907,0,0.0,true
RØ,1537,Start,593,KK/86,593,0,0.0,true
RØ,1537,KK/86,593,KB/86,685,71,113.7,false
RØ,1537,KB/86,685,End,685,0,0.0,true
RØ,1540,Start,877,KB/86,877,0,0.0,true
RØ,1540,KB/86,877,KK/86,967,282,113.7,false
RØ,1540,KK/86,967,End,967,0,0.0,true
RØ,1541,Start,662,KH/86,662,0,0.0,true
RØ,1541,KH/86,662,KB/86,745,44,110.6,false
RØ,1541,KB/86,745,End,745,0,0.0,true
RØ,1544,Start,937,KB/86,937,0,0.0,true
RØ,1544,KB/86,937,KK/86,1027,220,113.7,false
RØ,1544,KK/86,1027,End,1027,0,0.0,true
RØ,1545,Start,713,KK/86,713,0,0.0,true
RØ,1545,KK/86,713,KB/86,805,80,113.7,false
RØ,1545,KB/86,805,End,805,0,0.0,true
RØ,1548,Start,997,KB/86,997,0,0.0,true
RØ,1548,KB/86,997,KK/86,1087,144,113.7,false
RØ,1548,KK/86,1087,End,1087,0,0.0,true
RØ,1549,Start,773,KK/86,773,0,0.0,true
RØ,1549,KK/86,773,KB/86,865,89,113.7,false
RØ,1549,KB/86,865,End,865,0,0.0,true
RØ,1552,Start,1057,KB/86,1057,0,0.0,true
RØ,1552,KB/86,1057,KK/86,1147,80,113.7,false
RØ,1552,KK/86,1147,End,1147,0,0.0,true
RØ,1553,Start,833,KK/86,833,0,0.0,true
RØ,1553,KK/86,833,KB/86,925,126,113.7,false
RØ,1553,KB/86,925,End,925,0,0.0,true
RØ,1556,Start,1117,KB/86,1117,0,0.0,true
RØ,1556,KB/86,1117,HGL/86,1214,49,115.8,false
RØ,1556,HGL/86,1214,End,1214,0,0.0,true
RØ,1557,Start,893,KK/86,893,0,0.0,true
RØ,1557,KK/86,893,KB/86,985,198,113.7,false
RØ,1557,KB/86,985,End,985,0,0.0,true
RØ,1560,Start,1177,KB/86,1177,0,0.0,true
RØ,1560,KB/86,1177,KK/86,1266,100,113.7,false
RØ,1560,KK/86,1266,End,1266,0,0.0,true
RØ,1561,Start,953,KK/86,953,0,0.0,true
RØ,1561,KK/86,953,KB/86,1045,280,113.7,false
RØ,1561,KB/86,1045,End,1045,0,0.0,true
RØ,1564,Start,1237,KB/86,1237,0,0.0,true
RØ,1564,KB/86,1237,KK/86,1326,56,113.7,false
RØ,1564,KK/86,1326,End,1326,0,0.0,true
RØ,1565,Start,1013,KK/86,1013,0,0.0,true
RØ,1565,KK/86,1013,KB/86,1105,212,113.7,false
RØ,1565,KB/86,1105,End,1105,0,0.0,true
RØ,1569,Start,1073,KK/86,1073,0,0.0,true
RØ,1569,KK/86,1073,KB/86,1165,132,113.7,false
RØ,1569,KB/86,1165,End,1165,0,0.0,true
RØ,1570,Start,1310,KB/86,1310,0,0.0,true
RØ,1570,KB/86,1310,KH/86,1410,36,110.6,false
RØ,1570,KH/86,1410,End,1410,0,0.0,true
